X	Y	Z
-31699	624014	-69.0239
-28713.6	618980	-72.8638
-35717.6	621039	-76.5244
-52935.8	624354	-69.5155
-59134.6	623446	-68.216
41214.7	623852	-88.4654
35268.6	620187	-81.2697
39325.3	615981	-59.8796
-4000.7	681757	-44.5784
-10729.2	682955	-43.0684
-52935.2	630219	-74.2164
-61902	632195	-54.7763
-55576.2	609080	-75.5191
-31184.7	631163	-66.9066
-65637	623585	-70.0132
-57751.7	603872	-87.3307
-62902.5	601100	-81.0159
-36925.8	632898	-70.7052
-35522.9	637541	-70.3318
-40364.8	637812	-75.6152
-70088	645504	-47.2953
-47336.6	635153	-81.041
-52192.2	635020	-76.0711
-28374.8	627368	-62.3824
-70300.7	624735	-75.1875
-60516.2	636821	-55.0742
-76385.1	634295	-69.2886
-42957	634140	-77.3547
-47595.6	629803	-76.784
-26419	635940	-68.5075
-31549.8	640321	-69.1789
-37551.7	644668	-70.3836
-74323.5	651784	-45.105
-74848.5	646862	-52.173
-80031.8	651291	-57.344
-78952.7	644094	-64.0867
-13038.3	612152	-59.1385
-20735.1	613200	-59.6739
8916.82	651873	-55.4769
4050.48	656875	-52.9418
3386.07	649907	-57.4734
-25150	642620	-61.8983
-30738.4	647758	-71.2785
-41622.1	642333	-75.9853
-21777.7	633986	-64.7036
-23395.5	649190	-60.2618
31546	614278	-66.129
91807	609001	-66.5879
90085.8	614450	-67.7397
84540.9	612422	-68.4091
-13629.5	621735	-57.8989
-15249.1	626830	-59.1799
-8146.22	638740	-61.1071
-12093.9	642114	-60.2084
2033.51	623726	-66.8102
-14801.2	648301	-56.7471
-45963.5	644114	-81.1374
-42617.5	649988	-73.3142
-35857.5	649989	-69.8995
-33058.7	654324	-74.1069
-53595.7	665334	-80.6563
-52861.4	659836	-86.3393
-48180.2	662812	-80.1995
-104841	655881	-71.608
-27765.5	652057	-70.2361
-45849.2	657311	-79.0377
-48819.5	653884	-86.3707
-59988.5	656511	-79.0144
11426	646566	-62.5452
2092.6	645113	-60.4916
672.05	660573	-47.8855
-2273.82	656522	-57.2852
-28765.8	657187	-77.0676
-42469.6	664567	-74.6659
27181.4	630170	-86.5357
23715.8	623337	-70.2332
29120.6	626045	-84.2036
-27140.6	663668	-73.5503
-28061.9	670286	-58.0838
-18736.6	673854	-44.3651
-22560.4	676526	-43.4585
-23675.4	671964	-46.5134
-47736.8	670838	-62.163
-22446.1	655757	-65.1124
-18249.3	660693	-63.5888
-23205.5	660655	-69.22
-35593.2	677821	-47.108
-32421.7	684888	-31.6357
-71079.4	664354	-42.4343
-64748	663771	-64.1292
-70326.4	670667	-48.5332
-40198.7	671822	-56.8944
-44274.1	673678	-53.0033
5804.87	347275	-78.128
9170.71	344436	-79.5678
-35108.5	387011	-75.1976
-44175.2	365921	-59.148
10611.6	421360	-43.9304
-41957.7	354913	-32.4452
-41109.4	349878	-10.6251
-14773.2	386463	-68.311
-15593.1	393576	-70.2409
-29489.1	395955	-85.2462
-26134.5	376271	-2.72099
-5809.26	368821	-58.9174
-16383.9	406932	-76.7377
-10022.6	404561	-87.7843
-11889.4	409271	-81.1526
-16833.4	413282	-82.3877
-21836.9	397693	-68.0606
-23005.5	404612	-77.9971
-29160.5	401244	-89.1708
-713.594	375742	-57.2375
-6084.58	375592	-26.7814
-10629.8	395460	-77.841
-15303.5	400295	-70.0491
-27796.6	406059	-89.6752
-28553.9	411006	-88.9526
-37780.4	407062	-77.5847
-12483.5	382077	-60.9483
-7729.46	380707	-60.7527
-12472.9	390332	-78.5867
-13506.2	334551	-9.36992
1764.99	345524	-71.8057
6869.38	382327	-74.1172
-2486.35	380677	-62.7921
-8001.36	390848	-81.9548
-6479.42	398770	-82.5613
-7711.05	385782	-77.3293
2043.72	371383	-69.8688
-8229.97	356517	-2.72099
16239	353697	-77.1074
10094	355706	-84.3262
-10119.7	414019	-71.7129
-6049.37	409798	-71.3259
-3298.57	416524	-43.8098
-24930.3	426204	-80.4505
-24856	432070	-74.7714
-1533.88	421653	-34.2627
-6816.2	422882	-47.4105
-7782.88	418196	-53.2915
-2228.52	405350	-75.9926
-14457.7	419188	-70.9452
-255.427	398908	-81.0145
5941.7	399502	-75.2631
3094.43	404156	-70.0493
9628.47	405291	-71.2055
4453.82	409439	-58.7883
-731.76	411549	-53.498
3211.9	424278	-28.9157
3901.41	417089	-38.035
67590.8	394796	-72.1216
6902.84	369653	-72.6472
-21726.3	355738	-2.72099
-21856	354976	-3.07962
7331.33	361467	-81.2827
-22418.2	410726	-86.577
11900.2	373219	-71.2484
6421.32	375988	-77.3701
31543.9	442075	-87.8062
34147.5	434828	-86.4476
36398	440649	-91.4767
-13300.7	426546	-69.3826
-19925.7	423143	-81.7562
-21954.6	417091	-87.0217
-2625.25	428924	-46.2302
4406.95	464656	-88.0333
11749.6	460889	-77.281
7436.05	468706	-88.9919
-21743.1	458224	-86.6966
-25406.3	462722	-89.1732
-6746.34	336070	-34.9736
13110.4	320817	-73.0001
-2354.29	340674	-61.2181
66277.8	376197	-81.6041
58579.1	377556	-74.6694
61874.2	373737	-78.2209
-17947	355345	-2.72099
-20539	356115	-2.72099
-35088.4	413529	-72.9311
11854.6	399044	-77.5309
-8674.02	427165	-56.0271
-8874.88	431828	-67.3538
-14207.8	431801	-83.513
1865.27	428576	-38.3754
11739.6	413227	-64.4963
6987.33	413467	-52.6097
6168.38	420934	-32.1977
-14842.8	346510	-2.72099
-4569.64	330615	-50.8329
9060.53	323983	-67.3146
17785.3	321278	-69.865
-6510.45	325071	-62.2745
-10849.8	330480	-21.9352
-2379.58	393197	-85.6987
-2638.65	385918	-84.8499
4669.98	432100	-44.6396
-4615.81	449663	-76.1863
-1984.05	443105	-82.6568
-18996.4	441025	-74.3554
12071.3	429179	-51.2313
16128.7	418702	-71.117
19638	423721	-82.45
-46091.4	357122	-55.4321
13662.1	330334	-68.0855
23698.5	348198	-72.2727
14322.2	344740	-73.185
23615	343178	-72.6999
15825.2	394979	-78.246
47973.9	400846	-78.5379
42729.6	406095	-85.6203
38680.6	402703	-82.111
24458.5	411364	-84.2741
23744.4	419540	-85.3616
20814.9	414465	-83.8232
17379.6	401200	-84.8522
15939.9	407861	-81.8139
16449.2	412586	-78.4291
25910.9	356444	-69.6279
31123.7	361042	-72.4764
26415.1	361127	-66.4615
-28383.4	436279	-76.979
-26880.8	443601	-83.8219
-31472	441222	-77.936
-29741.3	429561	-75.5847
-13197.7	438057	-84.9149
-8456.25	436733	-80.8452
9989.19	434741	-54.8542
30346.6	429879	-84.8817
28707.3	437885	-84.6843
24076.6	431152	-85.4112
20497.7	473012	-76.9572
14475.6	471130	-83.5745
19535.6	467361	-74.4285
20506.4	352073	-70.7219
8038.76	335800	-72.487
14893	339611	-73.3155
1129.02	321398	-69.9059
-2333.4	318287	-67.9516
12413	385727	-69.5938
14589.5	380648	-69.4498
-32453.6	420547	-77.1289
-26913.7	419702	-85.594
-30459.5	415795	-83.7921
-14337.5	443642	-73.0843
18729	434664	-77.6675
23683.8	436381	-83.345
27919.5	455191	-85.7147
22925.7	450741	-84.6946
27583.3	450541	-87.7833
4754.36	439999	-69.8515
-13316.2	469497	-82.5705
-18413.8	470461	-75.8275
-18906	465297	-81.3756
-23874.8	447857	-86.6553
-12479.8	451501	-83.8496
-18838	446522	-79.8946
-9034.44	448500	-79.0766
18018.3	429096	-73.0643
12882.6	335157	-67.3592
21292.8	334042	-71.4877
20153.7	339194	-70.3188
96341.4	360758	-65.3565
20218.2	325296	-69.625
5617.81	320166	-69.6196
16950.7	439223	-73.8024
19763.6	443228	-78.1512
14592.7	445268	-78.0557
1738.27	448406	-74.2499
12169.2	440265	-69.5981
-7529.28	454940	-87.7146
-13953.5	459536	-84.4077
-27391.3	493574	-84.9548
-32077.5	487773	-88.8235
-18616.9	452788	-86.124
39470.7	324337	-68.7398
44115.9	326132	-69.9102
18570.9	329937	-70.3657
8186.79	447796	-76.7298
11107.8	452386	-79.2561
5806.29	453608	-72.553
13674.2	465860	-79.6339
-9527.92	465325	-90.5084
-6157.46	460809	-91.49
-67915.2	453632	-85.994
-63460.1	455080	-86.0246
-67358.2	459495	-84.8814
38950.1	329290	-76.5548
32308.6	324532	-64.9584
51680.8	336732	-65.6848
57449.7	334601	-72.1017
59412.8	359796	-69.8768
52983.2	362330	-68.3815
54771.1	357442	-71.8251
16816.3	362980	-73.475
10484.7	365736	-76.2449
14822.3	358037	-82.7408
25374.4	325843	-65.9703
-126.109	455668	-76.0693
-18189.1	460904	-83.852
-6078.89	479747	-95.3632
-38284.1	503179	-88.5919
-37919.3	477744	-90.7412
-34956.4	473234	-91.4853
-31283.1	478875	-90.6012
-60935.4	445536	-81.9197
20431.5	357693	-70.9344
15424.3	456451	-81.1747
86.7697	462027	-86.2195
6076.16	459882	-76.1859
-3942.17	466069	-92.4862
-14247	481000	-85.2378
-15226.3	475131	-74.8858
-9327.01	474360	-90.987
-22386.9	473798	-74.5673
-43883.4	485724	-88.4908
-42870.8	479890	-88.1489
-37922	483141	-89.65
-33779	461031	-85.5213
16238.9	450578	-83.2471
17395	462043	-78.0419
21824.9	457338	-81.4554
24165.6	463980	-81.6954
24208.1	469473	-78.5779
27766.4	476918	-82.2148
25600.9	500664	-98.2563
21099.7	500124	-97.2563
6245.84	474310	-88.8814
31104.9	461748	-81.3806
39310.5	458973	-86.9001
33854.9	456359	-89.0395
34111.5	466282	-75.8871
29292.6	468808	-76.4183
30850.1	473300	-78.3719
26075.3	424917	-84.7841
25750.8	443643	-85.5252
34938.3	450800	-92.1994
42834.9	454359	-94.1517
30684.8	447060	-89.8613
2268.7	479330	-92.2508
21437	479980	-94.4047
6335.87	496587	-92.8678
-344.863	503595	-94.8473
-7017.78	498920	-94.2703
-7934.73	469810	-90.8115
-25113.4	468515	-91.533
-14213.9	464322	-82.1578
-28875.9	473292	-89.5698
-32586.9	465793	-87.363
28880	413193	-83.0048
30207.7	418873	-80.4087
35951.2	409111	-84.8664
34850.3	415034	-87.1101
17923.6	390132	-75.5014
17437.1	384874	-76.2632
53120	410918	-80.7739
52799.7	403369	-79.7623
57498.5	409959	-79.3033
41631.8	423196	-91.5518
35636.7	421007	-88.9575
38888.8	428959	-87.1245
53310.8	422200	-84.9118
57241.9	415903	-79.4908
39717.8	412875	-87.8807
48116.1	419770	-88.7981
49795.7	407911	-84.3642
30011.4	406987	-85.1955
27067.6	403110	-86.0427
33620.1	401191	-83.707
63617.7	424873	-83.3937
61032.9	420487	-80.3398
67005.2	421073	-81.3409
54543.1	445092	-88.2759
51601.5	449871	-92.0755
48935.3	445302	-94.8238
35424.9	474592	-87.887
28141.8	482256	-91.0407
41684.7	435684	-94.6592
40955.3	392713	-79.5925
32779.9	390908	-80.1016
39671.6	387863	-80.8941
48694.1	379925	-72.386
46486.8	372631	-71.1976
51041.5	375482	-69.1292
84942.9	431496	-81.0958
85237	422250	-80.2928
58898.8	485854	-100.831
65496.6	484780	-97.5822
16874.6	477048	-90.4155
11463.9	476674	-92.8611
50066	482245	-95.7418
55515.7	477109	-95.378
55217.2	482251	-98.4307
32183.2	477690	-86.084
23712.8	406637	-85.6824
39946.8	363171	-73.0346
41932.1	369780	-71.9853
35186.9	367070	-73.2259
22213.7	399236	-84.8529
22121.4	386881	-75.572
19495	405143	-85.6246
34285.6	395961	-80.6739
27337.5	398249	-82.9801
28642.8	393528	-79.4457
94680.1	403537	-74.1681
87083.8	405551	-76.4044
46023.8	450064	-97.0136
45448.2	484065	-98.6465
48957.7	476250	-93.0437
53659.5	380700	-68.8491
39339.7	397463	-80.5228
58587.1	392288	-80.4236
60116.4	387741	-78.8329
64471.4	406467	-81.5801
59946.9	406141	-80.4601
39381.5	467635	-80.777
49366.6	395922	-77.9773
58072.8	402010	-80.4572
61946.9	410134	-80.9714
64364.4	413873	-81.5283
68888.6	404296	-76.604
69485	415608	-75.7149
72874.1	419821	-77.9503
79369.6	419437	-79.5429
76389.4	424157	-81.8725
71624.4	434401	-86.3843
63766.9	435727	-83.7112
68109.8	429046	-85.5852
54174.9	394171	-81.3575
64498	382663	-78.4009
76139.5	384798	-71.0612
65664.2	389268	-68.0527
73304.3	406470	-74.7938
74451.9	400014	-71.765
79157.1	404582	-74.7095
75804.2	413994	-77.6902
61505.3	429505	-84.2452
45937.7	392123	-77.4072
70090.2	386240	-68.6876
84324.2	386085	-73.8676
86073.6	381492	-69.992
74217.2	395149	-71.0515
76083	390119	-72.0723
68886.5	410235	-75.9067
58227.4	425155	-82.6474
52149.8	386340	-70.0501
86916.8	410562	-77.56
91707.7	407490	-76.3932
81228.6	410372	-76.6336
73186.8	428189	-82.8035
78180	429445	-83.4492
81296	425443	-84.667
90481.1	424164	-50.0228
95076.6	422219	-48.3044
75682.2	436964	-84.6654
80481.7	436979	-84.4227
101315	424609	-44.0711
100929	432280	-40.2116
95160.8	427209	-46.6153
68133.9	453766	-90.2324
83051.5	443564	-83.009
77525	443399	-84.5787
85762.4	438712	-69.0743
91466.8	445082	-42.2228
68228.6	438222	-86.6886
84142.5	391843	-75.1105
90388.6	391730	-80.958
87441.2	396567	-79.222
84377.2	401330	-76.7637
88828.3	387327	-77.9149
96861.9	417560	-58.1969
48914.5	436254	-96.578
45071.5	438864	-94.9585
102564	408003	-71.9311
104589	420666	-44.9551
110539	429873	-40.6036
109759	435647	-35.2979
111502	443576	-28.7359
104896	438857	-30.4429
72690.4	440717	-86.4218
57105	440099	-84.2666
58091	434340	-84.2949
116594	427018	-43.9648
107994	424497	-43.0713
80130.2	448793	-84.7033
87372.6	452839	-80.6668
79293.8	454724	-87.0073
72539.4	445790	-85.3901
50971.1	462750	-89.3792
45223	465304	-89.3375
45457	459022	-92.6924
97380.3	438905	-37.2403
110484	449111	-19.0191
105787	452212	-13.7484
106522	445522	-20.7255
89591	458752	-88.7599
95587.2	453997	-43.5074
61865.9	456393	-92.5034
67638.9	458893	-93.8096
63681.9	462261	-93.0304
115201	433566	-39.2859
117867	444238	-34.8647
115974	450352	-32.5411
73516.9	456950	-88.1706
121645	426732	-46.2325
129949	427616	-53.1695
122556	431708	-44.6193
120434	438930	-39.9815
115170	439243	-35.5847
125320	436943	-44.3994
92644.4	440291	-42.1101
55581.9	456692	-89.6441
58514.3	461717	-91.5415
50038.5	454925	-91.14
60689.7	480134	-98.099
65821.9	478844	-99.2749
101154	441327	-30.2839
106266	411071	-57.6641
129975	433287	-49.64
137358	430417	-54.2081
130033	447664	-46.8093
136092	451143	-54.7155
86683	447516	-72.9177
95775.5	460032	-81.2837
146508	401245	-65.9253
131887	422286	-46.4623
127490	411154	-57.6034
122807	408891	-69.9913
141059	422020	-46.3517
141217	427104	-52.4283
131965	415821	-36.2126
147408	460088	-34.7586
153789	461925	-21.4619
135318	436100	-52.6477
59347.7	382649	-76.7123
45675.6	367256	-70.8288
46085.8	362760	-71.3056
49997.2	368562	-59.4011
71292.5	338862	-66.5012
67783.9	343007	-67.7974
62981.6	335385	-71.4156
78318.1	376237	-70.9627
56019.4	372126	-65.152
60997.2	368770	-73.5776
66109.9	363241	-70.125
67550.6	369701	-76.7507
94365	375019	-64.4714
37341.1	380698	-80.0713
34886.4	385458	-79.7987
86296.2	375030	-60.8579
51884.2	440574	-92.4182
51440.4	426404	-86.555
79049.2	394536	-69.3409
95643	448562	-36.5456
100364	451257	-24.0232
101758	459220	-39.9132
49219.6	470160	-89.8448
55496.3	467732	-89.9695
53703.4	472424	-91.747
101183	445812	-24.6052
43470.7	430998	-90.6166
106414	415876	-47.5134
67218.7	468213	-94.4821
72515.2	463782	-93.6608
124088	442733	-42.0799
118283	409940	-77.4259
141790	400478	-58.0653
145275	430171	-58.3436
136385	419108	-39.7476
146143	406000	-68.9855
56020.2	366757	-65.896
44895.7	386918	-78.327
54885	429455	-84.0577
53238.5	434030	-89.6196
46943.6	427380	-89.2487
79647.3	399553	-71.7153
81819.8	372412	-65.3457
87761.1	367391	-53.3355
61400.3	466929	-90.4349
40465.3	449563	-96.8149
42708	442864	-97.0695
123825	404170	-68.1245
120003	454462	-42.3434
115657	456870	-39.0475
123294	449739	-40.9028
107310	459171	-36.1674
111033	455051	-29.7836
138810	413017	-41.0726
132376	409368	-50.4482
63119.6	356329	-71.8028
76683.5	371426	-72.3587
79984	367562	-69.9001
83769.2	362773	-61.9196
76677.2	460903	-91.8037
93618.2	471767	-90.9253
91875.6	464640	-87.0397
98172.4	466014	-82.7904
74197.2	471174	-93.7322
141773	435616	-46.5224
146318	434690	-40.6446
102910	487547	-90.2604
99970.8	479976	-94.1264
105925	480235	-85.7942
142063	448707	-46.9425
149516	409370	-68.5218
142809	416801	-48.9452
46237.1	350559	-64.0674
40657.3	350953	-68.4694
42933.5	345844	-61.1353
83017	349173	-70.7353
62777.3	474516	-95.1748
70052.3	475056	-101.285
63980.5	496264	-99.4547
55978.7	497401	-96.5036
56509.1	492580	-100.407
43259.3	472955	-89.4303
88079.9	468466	-88.3877
86737.9	463246	-88.2178
104598	466516	-59.6923
107920	470045	-74.4204
105572	474285	-81.1573
63041.2	518388	-97.2247
57680.5	518040	-98.8719
112618	460801	-40.9076
112729	469442	-69.2821
64699.5	532902	-85.381
62502.5	538725	-85.0057
58616.1	536011	-83.7525
150219	437199	-31.1277
147587	445379	-40.3898
141784	456559	-54.0151
141092	462135	-48.9117
136631	456276	-53.879
132288	476436	-51.2745
125074	480873	-81.8071
128547	474039	-51.5992
143855	410939	-59.4966
135415	392603	-62.2957
137843	387464	-73.471
144762	391967	-59.3539
155988	390321	-63.1604
151297	387678	-54.9296
153600	395147	-57.9692
143508	387020	-56.3451
155585	373717	-56.7667
152945	377877	-35.4207
149803	369659	-55.7528
162073	410051	-44.5535
162405	415395	-35.8964
157054	415177	-46.7826
160850	420811	-31.4493
147869	414634	-61.4369
24687.1	375202	-66.1091
29008.9	373294	-70.6332
27202.2	379013	-73.6803
48580.9	357084	-68.372
52863	352599	-68.7465
61452.8	364063	-69.9982
76595.8	364361	-73.2056
60169.2	352199	-71.4988
62530.2	344382	-68.4252
66321.2	348237	-70.5159
75222.5	359908	-75.5815
71976.3	323263	-64.4024
70572.9	328757	-62.154
75670.6	331239	-63.2079
72480.1	355258	-78.101
81790.1	338747	-65.6787
80317.1	333700	-64.3924
79434.5	473742	-91.6149
70782.4	480688	-102.571
70407.2	485663	-100.206
76691.5	483953	-98.2952
73461.5	489608	-97.7448
66946.2	490814	-95.0984
93387.2	492065	-102.701
90445.2	484111	-111.039
75355.5	477232	-96.4012
70421.1	496236	-100.101
66406.2	500857	-100.992
71291.9	502618	-102.184
61608.3	502845	-100.07
39582.5	496627	-96.2101
34929.5	497958	-95.567
34802	493120	-89.7107
48917.7	501333	-84.2293
54627.3	503280	-85.3919
53172.9	489058	-99.4983
49862.2	494723	-94.307
46613.6	488890	-94.5777
44401.6	493943	-88.7123
38009.9	488134	-90.0823
57562.2	508550	-89.8014
84626	457242	-89.5143
99813.1	471992	-85.7616
96448.2	476140	-95.2667
80084.7	489641	-94.9174
82186.4	484259	-102.105
86652.8	473662	-94.3477
120829	464007	-46.976
115677	465083	-46.5156
135532	461318	-62.4954
130978	454275	-47.6454
160044	384195	-67.5168
233971	456695	-65.3816
237375	461335	-55.8553
232432	462308	-68.5784
35168.9	374339	-76.071
43784.6	358362	-70.8486
47311.3	339106	-56.6507
47844.7	331890	-63.0245
66003.5	331185	-69.4694
75741	326363	-62.476
80831.7	478925	-98.0005
86434.7	487758	-105.62
86441.3	480340	-107.108
92053.5	478935	-105.499
95650.8	482204	-106.29
84667.1	493445	-101.988
79163.2	496973	-101.882
104063	492918	-96.3405
98104.7	500215	-110.223
98574	493148	-99.9619
59399	522331	-100.123
52799.3	520284	-97.0207
113086	477208	-83.265
110173	484416	-87.3908
148258	452743	-28.27
148271	469600	-58.8118
152646	467581	-45.2188
153673	473260	-49.6826
144495	466606	-50.7764
164831	392814	-60.4165
168282	420586	-2.72099
41258	375920	-77.3551
30676.1	382148	-75.42
43987.7	381687	-78.0215
28708.5	367054	-68.261
39240.4	356365	-72.3321
36009.8	360140	-74.2655
32291.9	353688	-74.9151
72033	365311	-74.5468
68506.5	358620	-73.788
67362.1	353543	-74.9841
56205.7	346737	-71.6915
54587.7	330488	-72.023
61758.3	339834	-69.5103
60241.2	330440	-70.6147
83636.3	318262	-59.9758
62844.8	525410	-97.5436
55483.7	524786	-93.1469
43581.4	500306	-97.7989
49701.6	508380	-91.5476
31125.2	488470	-88.9249
24595.1	486263	-96.867
37985.9	483412	-93.3679
33485.9	481980	-86.6434
39873.6	476316	-94.1768
41829.1	480668	-98.444
76882.1	504284	-105.475
72708.5	508077	-100.711
123912	486864	-104.588
74034.6	539754	-82.4911
69352.2	543278	-86.5639
67163.7	539141	-82.6567
131346	463557	-61.6652
125397	456470	-45.639
162680	470290	-37.8275
164672	462328	-18.1728
169586	466819	-28.8013
118103	492221	-95.5859
114758	487688	-91.5415
157029	380632	-43.729
161133	388734	-66.2646
172098	400202	-2.72099
48375.7	343964	-60.9315
51395.6	347878	-66.0924
35450	349187	-71.6623
28704.6	347813	-72.8333
53224.8	342713	-70.0531
53580.7	510839	-93.3788
61920.2	507353	-93.6874
148863	464648	-46.0025
23336.6	370675	-63.5112
22144.3	363111	-65.9402
32658.4	344953	-72.0715
30738.7	340468	-74.3919
37456.8	344068	-69.2793
42499.6	337850	-58.2205
50594.9	328201	-68.7638
58736	324990	-69.57
81747.6	503214	-101.344
84307.3	498941	-98.4172
110283	510239	-108.139
104444	507299	-107.872
112733	504422	-95.5117
76950.4	509988	-100.083
72377.2	513707	-96.5484
78863.1	514230	-101.556
77952.6	520672	-101.455
69204.6	522427	-89.9494
81232.8	508169	-100.687
45858	505241	-94.6295
19755.8	512971	-99.6636
16681.3	508426	-97.7878
22092.1	506570	-98.8723
120959	472954	-64.6931
115997	473183	-74.7781
114253	481872	-87.7445
109556	492974	-90.3947
125480	468414	-58.8228
126733	462433	-50.7448
118708	478078	-77.5803
193009	388536	-67.4685
185844	390778	-61.0979
156374	424233	-37.6647
154674	440346	-17.5231
173079	461153	-13.0681
168591	459703	-11.6336
31479	377413	-75.0148
19949.8	367333	-63.8994
27498.9	388767	-75.9018
21435.8	394076	-75.9775
17964.8	373504	-63.5176
18256	378011	-67.9145
25750.6	383343	-73.9526
36368.1	338031	-75.305
39321.9	334151	-70.9015
54387.5	323008	-69.5172
49658.3	323696	-68.9705
73976.5	523533	-90.3574
73508.1	528409	-90.663
85966.5	539512	-93.2996
79871.3	540276	-87.0412
67895.7	527908	-92.3339
45260.6	518467	-97.8611
38482.3	522251	-96.3291
41087.7	514939	-99.3951
51912.5	515118	-98.1205
42592.1	510336	-97.9611
19239.6	485020	-93.4319
24220.5	491349	-95.8362
17410.2	492411	-89.3251
85886.4	534408	-97.5627
124365	476213	-62.5796
132778	468084	-60.1525
165824	387160	-63.1504
143311	478153	-56.5811
147876	474402	-56.579
149082	480522	-56.4214
25645.8	337798	-73.1988
28830.1	329708	-73.4885
31611.9	334764	-79.1437
102163	502962	-109.116
106726	501174	-102.976
58994.6	531286	-86.0751
54834.3	529335	-87.1214
53924.2	536686	-86.5577
50323.9	530212	-87.0919
46911.2	527276	-88.3485
48315.6	522999	-93.1662
35199.8	510467	-92.3287
35810.5	505371	-98.0167
40925.4	505789	-99.0388
28148.2	494602	-95.2067
119335	502680	-92.1078
112088	498436	-87.8348
91289.2	506583	-104.796
89168.1	511057	-105.877
85850.7	507826	-100.44
132026	480871	-59.5838
131739	486354	-66.6936
15249.7	368074	-69.3661
33919.1	330201	-79.9293
80694.6	527393	-95.2327
38826.1	526940	-85.9303
34581.4	528963	-79.3247
32261.3	523125	-93.6111
34971.5	516880	-96.5079
29804	540620	-72.0849
9172.05	533403	-77.9168
13362.3	529672	-80.9338
27514.6	508391	-96.4569
32066.9	501861	-98.9071
17609	503017	-97.8436
11216.5	501127	-95.7291
12772.1	494562	-90.7381
13979	482126	-93.2468
14678.3	488089	-85.6032
8705.19	485453	-92.6627
23840.6	525390	-91.8291
29003.8	527800	-88.4774
4688.47	522185	-85.8468
2998.89	529016	-91.0657
11194.4	508333	-95.5055
6994.65	512345	-94.0975
5052.04	506871	-95.4954
89984.8	496127	-99.4298
137382	480039	-50.5645
131108	496784	-68.942
123968	496318	-97.8163
128553	490825	-68.1192
203516	462004	-46.5327
223193	426473	-41.5273
224302	421442	-56.5726
229264	425280	-64.4765
160783	511678	-30.786
159540	516988	-12.1123
197637	454405	-2.72099
70050.3	535458	-85.6777
75117	554273	-99.3958
80078.2	553956	-91.0536
76692.7	559162	-90.6374
77498.1	533909	-92.5232
46267.8	532535	-86.2261
38571.9	533149	-74.5149
33160.2	535188	-76.2048
29216.8	517630	-97.9532
30495.9	512618	-94.8672
139048	497404	-40.4
134122	502525	-34.2265
135025	491618	-47.7748
92552.5	501135	-104.835
96153.2	505655	-108.204
87434.2	503475	-99.4822
142384	472224	-60.6701
137156	485455	-57.5874
158417	467641	-34.6847
164890	477528	-46.9384
165200	483151	-33.3332
155353	479405	-50.3649
160522	484835	-22.7321
153042	485341	-53.45
160351	474736	-46.4289
153631	490839	-55.5289
158763	489774	-43.4204
145285	494084	-55.8543
160389	479786	-45.2156
219683	466263	-57.3441
215833	472750	-68.8082
214931	465843	-49.5464
210299	485465	-62.3975
205398	488628	-62.5679
145693	503812	-48.0164
151009	503160	-50.1164
147038	508367	-49.9599
166948	472932	-42.0764
167508	487555	-40.675
167914	494054	-50.3227
162605	493483	-50.065
97355.9	527068	-110.92
98794.3	532968	-113.444
92188.8	531625	-109.652
127179	502048	-88.9151
157442	494846	-53.7285
145896	499067	-51.5163
151551	496633	-52.8152
140978	504390	-43.4227
135492	509787	-44.738
155868	500262	-52.9711
160829	501703	-49.2192
157505	505658	-46.7006
165826	509278	-37.4544
152812	508165	-47.2376
181042	484401	-47.8803
174235	485806	-51.0014
174935	480092	-46.0784
197357	481521	-36.0842
165773	500204	-46.0868
183285	498173	-52.7458
184984	493594	-49.8585
146059	561340	-117.817
148706	566825	-95.3151
122902	491597	-104.377
153061	345550	-50.3141
151855	351209	-51.5436
213567	432888	-2.72099
174059	454608	-2.72099
126449	511307	-90.8316
130844	514987	-86.7221
96830.4	546345	-94.6607
90767	541248	-96.188
96184.3	538450	-113.611
69900.8	549999	-101.062
74318.9	545005	-83.7937
45727.3	537178	-81.7121
42891.3	529303	-84.5836
141486	510221	-48.4321
183431	401714	-2.72099
207142	447485	-2.72099
201457	457709	-30.027
219296	447799	-32.8929
214470	453668	-33.7092
216131	485361	-69.4582
217703	478509	-83.3725
222962	481510	-81.9394
255421	448636	-89.6933
260768	449436	-100.546
258102	456641	-103.536
91698.8	546295	-89.4415
40870.2	543977	-75.2962
47771.8	541798	-79.8738
155766	514133	-40.6872
150331	512871	-45.9192
146934	517297	-46.2608
138275	515114	-62.2102
129722	508103	-76.76
118822	497438	-89.217
123034	508254	-97.3991
221517	438814	-31.1143
226540	439962	-43.9348
223117	444065	-36.7007
220319	431412	-27.8744
219784	418118	-37.1772
231462	419497	-78.9708
199627	465088	-46.4392
200467	469979	-54.5402
191853	473145	-17.5555
221963	454527	-35.9554
221128	461716	-41.9243
193732	488368	-45.4986
79969.5	545358	-82.8142
84053.3	512766	-104.193
81912.5	522976	-101.002
86243.2	526823	-102.649
86154.3	521245	-104.742
91432.6	524777	-107.595
90482.8	536290	-107.396
178522	506619	-49.3927
184612	506945	-57.9557
180864	511184	-52.2646
121854	551679	-111.166
125675	554433	-102.2
133750	519575	-86.8611
139063	520697	-68.8898
93766.7	518139	-113.815
100144	517858	-110.475
97130.8	521973	-114.005
116592	510055	-110.973
190985	394677	-70.2238
198046	393561	-71.7327
209619	405856	-33.606
175969	310574	-83.3928
172289	314961	-85.6439
169290	308709	-82.6677
